z,y,x,tomo_id
65.0,82.4606782688162,59.60615511792064,ycw2012-09-23-28
64.0,72.2717587703415,76.50485087148843,ycw2012-09-23-28
49.0,391.4094545068455,272.1823783584962,ycw2012-09-23-29
55.0,395.8826386769075,257.5202746899595,ycw2012-09-23-29
44.0,393.8379768942843,259.412918566323,ycw2012-09-23-29
66.0,141.7297290664357,463.3589147347973,ycw2012-09-23-30
63.0,123.65464085445468,457.84448104300645,ycw2012-09-23-30
63.0,130.39450425553235,438.85032054906026,ycw2012-09-23-30
58.0,129.1690745462455,466.1161315806927,ycw2012-09-23-30
54.0,122.42921114516784,447.1219710867465,ycw2012-09-23-30
47.0,125.79914284570668,453.2491196331807,ycw2012-09-23-30
61.0,69.1694130315025,201.78608892764169,ycw2012-09-23-30
69.0,75.62016201256779,211.66379830489788,ycw2012-09-23-30
51.0,103.04673752966256,264.2981563387732,ycw2012-09-23-31
57.0,115.74664958613482,261.27436775389884,ycw2012-09-23-31
61.0,102.03880800137112,265.7092576783812,ycw2012-09-23-31
56.0,208.7957515653496,77.70816456022901,ycw2012-09-23-32
60.0,223.5115226784048,75.69230550364611,ycw2012-09-23-32
64.0,203.5545180182341,84.15891354129428,ycw2012-09-23-32
68.0,214.03698511246515,79.9256095224702,ycw2012-09-23-32
54.0,146.72577297112534,506.7576837160865,ycw2012-09-23-32
60.0,158.82092731062272,338.23186658575617,ycw2012-09-23-32
57.0,133.4211031976782,344.2794437555049,ycw2012-09-23-32
53.0,154.9907951031152,336.2160075291733,ycw2012-09-23-32
51.0,137.04964949952742,344.2794437555049,ycw2012-09-23-32
58.0,145.5162575371756,334.2001484725904,ycw2012-09-23-32
60.0,35.09014661527208,97.65602633536707,ycw2012-09-23-34
65.0,31.243432255410465,110.92055861075195,ycw2012-09-23-34
65.0,44.24267388528765,85.7179472875207,ycw2012-09-23-34
44.0,269.92455651512347,463.81364534240447,ycw2012-09-23-36
51.0,266.2482673872629,473.923440444021,ycw2012-09-23-36
47.0,347.12662820019506,492.30488608332377,ycw2012-09-23-36
55.0,353.25377674662934,483.1141632636724,ycw2012-09-23-36
56.0,330.8896845521444,489.85402666475005,ycw2012-09-23-36
47.0,276.2446025869332,235.09617056481707,ycw2012-09-23-37
65.0,460.8763425356609,424.8727816260806,ycw2012-09-23-37
50.0,442.32361503288286,89.33891860384841,ycw2012-09-23-38
47.0,506.2529807223058,328.4426463340794,ycw2012-09-23-38
54.0,309.1962861281942,380.1821101006059,ycw2012-09-23-41
50.0,501.4092632874532,213.26119703522943,ycw2012-09-23-41
56.0,494.4255261899465,207.2086248840568,ycw2012-09-23-41
60.0,505.1339230727903,218.3826042400677,ycw2012-09-23-41
48.0,295.6218101475857,370.62807296571634,ycw2012-09-23-41
45.0,306.22872512962283,377.7506150537205,ycw2012-09-23-41
52.0,217.9315861702829,91.91038901785626,ycw2012-09-23-41
55.0,233.4160573044364,100.2191296264264,ycw2012-09-23-41
62.0,33.664901969142434,123.20249173693924,ycw2012-09-23-42
53.0,403.88492399145537,211.32007418586687,ycw2012-09-23-42
51.0,396.43560442078143,195.02468762501763,ycw2012-09-23-42
59.0,398.76351678661706,199.21492988352173,ycw2012-09-23-42
54.0,462.1833594508567,491.859229342964,ycw2012-09-23-42
51.0,450.7041821176056,496.45090027626446,ycw2012-09-23-42
57.0,379.7410917166694,475.6875177768676,ycw2012-09-23-42
52.0,367.645937377172,483.5493680975409,ycw2012-09-23-42
64.0,368.0491091884886,483.9525399088575,ycw2012-09-23-42
54.0,409.7590589571526,355.7537715796393,ycw2012-09-23-43
49.0,397.05914690068033,361.5997628437297,ycw2012-09-23-43
53.0,385.3671643724995,364.22037961728745,ycw2012-09-23-43
58.0,396.6559750893637,360.7934192210965,ycw2012-09-23-43
45.0,396.6559750893637,360.39024740978,ycw2012-09-23-43
58.0,491.1948160472005,251.4646629200761,ycw2012-09-23-43
35.0,184.6612776544138,435.05528484465503,ycw2012-09-23-44
60.0,411.1708327303396,148.4285115450449,ycw2012-09-23-44
64.0,410.68026688091663,136.49140920908832,ycw2012-09-23-44
67.0,410.02617908168617,157.2586968346566,ycw2012-09-23-44
71.0,414.1142278268768,146.13920424773815,ycw2012-09-23-44
58.0,186.5685441815669,374.0952247877877,ycw2012-09-23-45
58.0,192.61885632444896,388.8122002704739,ycw2012-09-23-45
66.0,192.1282904750261,368.20843459471325,ycw2012-09-23-45
68.0,194.7446416719481,389.7933319693197,ycw2012-09-23-45
73.0,192.94590022406425,378.8373613322088,ycw2012-09-23-45
51.0,340.188407583172,463.610474166289,ycw2012-09-23-52
55.0,348.886265691626,462.1194127762683,ycw2012-09-23-52
52.0,330.24799831636744,465.5985560196499,ycw2012-09-23-52
61.0,123.80351216883165,431.4373543457974,ycw2012-09-23-53
47.0,221.7892499089272,457.2334609185135,ycw2012-09-23-54
54.0,377.7909350975996,204.5338473000837,ycw2012-09-23-60
49.0,130.71504998932144,48.18148097333208,ycw2012-09-23-63
42.0,140.19100705859785,48.482756282612606,ycw2012-09-23-63
51.0,126.72740601221658,421.02199068369725,ycw2012-09-23-63
54.0,137.4358028950603,431.730387566541,ycw2012-09-23-63
55.0,122.53716375371248,407.5200989618508,ycw2012-09-23-63
60.0,129.98648332438643,422.4187381031986,ycw2012-09-23-63
48.0,115.23192390799896,245.55562431071564,ycw2012-09-23-65
57.0,125.46511036034912,238.52628637300447,ycw2012-09-23-65
61.0,404.8118622736493,130.6231944253666,ycw2012-09-23-65
62.0,417.3101884244632,142.51676285920567,ycw2012-09-23-65
65.0,400.17538644350856,156.02301853831108,ycw2012-09-23-65
64.0,387.2738884813781,142.51676285920567,ycw2012-09-23-65
53.0,344.89613618491194,170.90265817459073,ycw2012-09-23-67
54.0,360.82142273191687,179.3692662122389,ycw2012-09-23-67
45.0,428.0846353841778,319.91294931358505,ycw2012-09-23-70
72.0,38.01193430427479,358.0904758959109,ycw2012-09-23-71
74.0,45.70536302399802,345.0912342660338,ycw2012-09-23-71
71.0,55.677743677476506,254.4146196049619,ycw2012-09-23-72
71.0,85.59788863377389,413.9636995170932,ycw2012-09-23-72
48.0,332.3670873774556,461.02061746564806,ycw2012-09-23-74
41.0,323.09413571717425,454.1666966732662,ycw2012-09-23-74
56.0,334.38294643403856,452.75559533365816,ycw2012-09-23-74
42.0,340.4305236037872,454.3682825789245,ycw2012-09-23-74
65.0,80.83208169126102,406.0713804615415,ycw2012-09-23-74
67.0,92.32247831378356,401.0317328200842,ycw2012-09-23-74
59.0,301.0963268682509,420.8064740230791,ycw2012-11-14-16
56.0,291.3705389929874,31.086829517084,ycw2012-11-14-17
60.0,316.2723979519102,429.51657285984857,ycw2012-11-14-18
46.0,444.6569832785189,133.21664809608436,ycw2012-11-14-19
81.0,300.2640600497455,446.1178121657971,ycw2012-11-14-20
79.0,217.2578635200029,42.35195618897762,ycw2012-11-14-21
63.0,426.5520590557111,248.6816447057664,ycw2012-11-14-23
66.0,188.7985961383769,459.1616430490424,ycw2012-11-14-25
78.0,50.652569056733824,164.48964536845602,ycw2012-11-14-27
62.0,196.50631438756724,385.64186897984166,ycw2012-11-14-28
60.0,96.30597714809224,217.85077170900485,ycw2012-11-14-30
73.0,395.7211860589496,338.80265808091553,ycw2012-11-14-31
77.0,245.12422949784505,431.888178474984,ycw2012-11-14-32
69.0,386.23476359840754,378.5270521344352,ycw2012-11-14-33
61.0,397.4998902703012,476.3557837587747,ycw2012-11-14-37
81.0,121.80073751079892,419.4372489955226,ycw2012-11-14-38
77.0,246.90293370919667,71.40412497438754,ycw2012-11-14-40
51.0,138.9948782205313,419.4372489955226,ycw2012-11-14-47
53.0,81.48344205349537,382.0844605571384,ycw2012-11-14-49
57.0,34.0513297507853,217.25786125826352,ycw2012-11-14-50
60.0,291.96344039677126,427.73786864849694,ycw2012-11-14-52
46.0,163.89673717945408,63.69640672519717,ycw2012-11-14-53
58.0,312.71498952920695,454.4184318187713,ycw2012-11-14-56
62.0,323.3872147973167,98.08468814466198,ycw2012-11-14-60
48.0,479.9131853962599,267.6544896268504,ycw2012-11-14-62
54.0,289.5918347816358,63.10350532141328,ycw2012-11-14-63
58.0,67.84670976646622,381.4915591533546,ycw2012-11-14-64
56.0,437.8171857276048,420.03015039930654,ycw2012-11-14-65
42.0,291.96344039677126,26.343618286812983,ycw2012-11-14-66
49.0,98.67758276322776,100.45629375979746,ycw2012-12-05-28
54.0,397.15354683841576,462.6775504458318,ycw2013-01-03-11
65.0,15.671386233485148,185.2411945008917,ycw2013-01-03-12
46.0,447.51352874772806,381.3599749660798,ycw2013-01-03-14
57.0,198.51490214983207,62.453272311139095,ycw2013-01-03-16
77.0,145.7140476964747,138.40737825086805,ycw2013-01-03-17
73.0,457.1553773541313,327.99245710991136,ycw2013-01-03-17
75.0,462.0749551287527,317.03316835523003,ycw2013-01-03-17
85.0,450.3142185358056,325.6196186060965,ycw2013-01-03-17
50.0,162.93165536346845,432.4186530386444,ycw2013-01-03-19
49.0,274.176398283255,147.8884060625075,ycw2013-01-03-22
71.0,75.19929273395361,284.9438658029184,ycw2013-01-03-22
71.0,64.61843122932765,296.48662380796486,ycw2013-01-03-22
66.0,72.79455148290225,285.9057623033389,ycw2013-01-03-22
64.0,160.33932875675083,52.43128005330351,ycw2013-01-03-23
69.0,156.3651054639877,56.89725745357073,ycw2013-01-03-23
58.0,164.94806203115064,61.188735737152186,ycw2013-01-03-23
70.0,105.1994982048504,214.8862646900855,ycw2013-01-03-27
58.0,473.9841713584212,263.5041798003633,ycw2013-01-03-28
66.0,465.090650301663,265.28288401171494,ycw2013-01-03-28
59.0,452.6397208222016,277.7338134911763,ycw2013-01-03-28
56.0,41.16614659619181,256.9822643587407,ycw2013-01-03-28
51.0,35.23713255835305,259.35386997387616,ycw2013-01-03-28
53.0,35.83003396213692,252.83195453225352,ycw2013-01-03-28
64.0,227.93008878811267,374.3767423079481,ycw2013-01-03-4
65.0,341.174256910833,368.4477282701093,ycw2013-01-03-4
74.0,98.08468135944388,269.43319383820204,ycw2013-01-03-5
73.0,125.35814593350216,266.4686868192827,ycw2013-01-03-5
65.0,106.08717424082224,265.75814656917544,ycw2013-01-03-5
73.0,95.71307574430838,120.61494148844923,ycw2013-05-01-10
71.0,421.80884782544007,360.7400100209189,ycw2013-05-01-11
59.0,381.16691368214174,183.1509583955506,ycw2013-05-01-14
76.0,80.29763924592761,133.06587096791066,ycw2013-05-01-15
65.0,273.5834968794711,83.26215305006505,ycw2013-05-01-22
79.0,384.4560593870559,370.8193338852449,ycw2013-05-01-23
73.0,93.93437153295676,185.8340868577181,ycw2013-05-01-25
84.0,360.7400032357009,127.13685693007189,ycw2013-05-01-26
77.0,344.7316653335362,436.0384883014712,ycw2013-05-01-34
72.0,192.948905964864,109.94271622033948,ycw2013-05-01-39
72.0,430.10946747841433,181.0908846744045,ycw2013-05-01-40
59.0,425.3662562481433,181.6837860781885,ycw2013-05-01-41
89.0,174.38609064217354,130.34851777970982,ycw2013-05-01-4
55.0,146.7025964697217,426.5520658409291,ycw2013-05-01-51
79.0,380.3057495605688,409.3579251311968,ycw2013-05-01-52
112.0,318.6440035670457,411.7295307463322,ycw2013-05-01-53
80.0,396.3140874627334,429.51657285984857,ycw2013-06-04-10
80.0,326.94462322001993,474.5770795474231,ycw2013-06-04-12
57.0,457.9758334562565,307.3788836803701,ycw2013-06-04-7
63.0,154.27065718369616,416.007950202592,ycw2013-06-04-7
78.0,49.20771242762138,110.42673576290208,ycw2013-06-04-9
92.0,364.407769147812,238.66366346153296,ycw2013-06-04-9
59.0,345.3245667373201,130.10136394899126,ycw2013-08-20-11
62.0,328.1304260275877,104.01370218250072,ycw2013-08-20-12
54.0,367.26191867732354,334.0594468506445,ycw2013-08-20-13
55.0,462.1261432827436,316.86530614091214,ycw2013-08-20-15
59.0,334.0594400654265,334.0594468506445,ycw2013-08-20-16
60.0,194.13470877243176,32.27263232465174,ycw2013-08-20-18
54.0,177.53346946648324,117.057533065746,ycw2013-08-20-19
72.0,367.8548200811074,380.8986577495707,ycw2013-08-20-20
78.0,340.5813555070491,99.2704909522297,ycw2013-08-20-21
68.0,205.99273684810927,82.6692516462812,ycw2013-08-20-23
53.0,396.9069888665173,383.27026336470624,ycw2013-08-20-24
50.0,290.77763758920355,334.6523482544284,ycw2013-08-20-25
51.0,360.147101831917,173.97606782899803,ycw2013-08-20-26
65.0,464.4977488978792,344.73167211875426,ycw2013-08-20-27
52.0,460.9403404751759,195.3205183652176,ycw2013-08-20-28
42.0,266.4686800340646,363.11161563605447,ycw2013-08-20-29
50.0,401.6502000967883,382.6773619609223,ycw2013-08-20-31
57.0,316.2723979519102,89.78406849168769,ycw2013-08-20-37
56.0,487.0280022416664,211.3288562673822,ycw2013-08-20-39
47.0,98.79506771372913,334.90227906392744,ycw2013-08-20-39
62.0,351.8464821789427,307.3788836803701,ycw2013-08-20-40
54.0,144.3309908545862,48.28097022681638,ycw2013-08-20-41
64.0,183.462483504322,79.7047446273618,ycw2013-08-20-42
56.0,284.2557221475809,62.5106039176294,ycw2013-08-20-43
61.0,114.6859206653924,210.73595486359835,ycw2013-08-20-44
51.0,114.09301926160856,114.6859274506105,ycw2013-08-20-45
44.0,108.75690662755363,150.26001167764304,ycw2013-08-20-45
53.0,120.61493470323116,251.0532503209019,ycw2013-08-20-48
70.0,63.10349853619522,214.2933632863016,ycw2013-08-20-50
61.0,38.20163957727243,178.1263776554852,ycw2013-08-20-51
53.0,165.08253998702185,353.62519317551244,ycw2013-08-20-52
61.0,248.6816379205483,95.1201811257426,ycw2013-08-20-53
72.0,269.433187052984,32.27263232465174,ycw2013-08-20-54
58.0,98.08468135944388,180.4979832706207,ycw2013-09-10-13
67.0,118.24332908809568,428.9236714560647,ycw2013-09-10-14
44.0,357.18259481299765,199.4708281917047,ycw2013-09-10-15
60.0,131.88005006642803,474.57707050046577,ycw2013-09-10-16
62.0,369.0406228886752,480.50609358526185,ycw2013-09-10-19
63.0,400.4643972892205,222.001081535492,ycw2013-09-10-1
58.0,97.49177995566,290.1847429706377,ycw2013-09-10-21
58.0,197.0992157913512,80.29764603114569,ycw2013-09-10-27
55.0,467.46225591679854,259.35386997387616,ycw2013-09-10-28
75.0,16.8571890410529,149.07420887007527,ycw2013-09-10-36
67.0,424.77335484435946,283.0699261252312,ycw2013-09-10-37
64.0,219.03656773135447,409.9508265349806,ycw2013-09-10-39
60.0,396.9069888665173,321.01561596739924,ycw2013-09-10-42
64.0,217.9346471253949,208.12795111028143,ycw2013-09-10-44
78.0,452.6397208222016,459.75454445282617,ycw2013-09-10-46
50.0,401.0572986930045,462.1261500679617,ycw2013-09-10-8
72.0,179.90507508161872,75.55443480087467,ycw2013-09-10-9
60.0,112.90721645404078,258.7609685700924,ycw2013-11-06-26
65.0,452.0809157661464,80.72953560391005,ycw2013-11-24-13
61.0,443.471532766208,65.80660507068359,ycw2013-11-24-13
56.0,374.5964687667012,69.25035827065892,ycw2013-11-24-14
54.0,348.7683197668861,53.75346887076989,ycw2013-11-24-14
66.0,331.5495537670094,454.3767578012345,ycw2013-11-24-14
61.0,110.57539010192504,147.30876413676663,ycw2013-11-24-16
69.0,93.06082733591197,170.71003333312882,ycw2013-11-24-16
74.0,115.424919530397,146.8141540020352,ycw2013-11-24-16
67.0,254.71376540248832,126.89156685898251,ycw2013-11-24-17
71.0,262.187078264144,140.85985576643856,ycw2013-11-24-17
71.0,234.9948362724599,105.73654319384656,ycw2013-11-24-17
71.0,461.8382164994098,276.44950913584194,ycw2013-11-24-18
48.0,455.5246689661217,370.0048044018387,ycw2013-11-24-18
72.0,98.88606471747012,218.43271252542985,ycw2013-11-24-19
67.0,411.6361936604265,143.7911894373548,ycw2013-11-24-1
56.0,207.57443856789712,135.25562793685293,ycw2013-11-24-24
54.0,188.0598371013702,140.42125773681596,ycw2013-11-24-24
51.0,166.82335903485563,157.06606487003012,ycw2013-11-24-24
59.0,168.54523563484327,149.03064073675432,ycw2013-11-24-24
42.0,303.9995281672067,66.95452280400866,ycw2013-11-24-24
68.0,437.1579852329198,447.4892514012839,ycw2013-11-24-2
64.0,81.8774467687972,329.2537248687972,ycw2013-11-24-5
66.0,164.52752356820537,431.9923620013949,ycw2013-11-24-5
70.0,178.30253636810676,449.2111280012716,ycw2013-11-24-5
74.0,157.06605830159214,411.9038016682053,ycw2013-11-24-5
75.0,167.9712767681807,429.122567668082,ycw2013-11-24-5
64.0,65.23263963558306,314.3307943355707,ycw2013-11-24-5
78.0,122.85118138064313,334.87607326560965,ycw2017-11-30-30
78.0,152.5991943547489,332.0278592574506,ycw2017-11-30-30
72.10666666666667,291.5036496350365,332.6896551724138,tomo_00e047
62.72,340.26666666666665,157.79310344827587,tomo_01a877
43.09333333333333,187.3952033368092,66.20689655172414,tomo_02862f
37.54666666666667,379.2,169.93103448275863,tomo_033ebe
58.88,461.2805005213765,342.0689655172414,tomo_03437b
21.33333333333333,306.1333333333333,216.27586206896552,tomo_0363f2
55.46666666666667,141.79310344827587,420.41379310344826,tomo_05df8a
51.626666666666665,251.4619395203337,466.2068965517241,tomo_05f919
64.85333333333334,167.64129301355578,359.17241379310343,tomo_081a2d
22.186666666666667,323.86206896551727,317.2413793103448,tomo_0a8f05
53.333333333333336,344.3587069864442,125.24137931034484,tomo_0c3a99
11.946666666666667,196.41379310344828,350.8965517241379,tomo_0da370
68.69333333333333,445.79770594369137,347.58620689655174,tomo_0eb994
40.10666666666667,92.8,330.48275862068965,tomo_0f9df0
67.84,275.4869655891554,375.7241379310345,tomo_0fab19
84.05333333333333,193.06666666666663,146.20689655172413,tomo_0fe63f
68.69333333333333,162.75862068965515,322.7586206896552,tomo_101279
6.826666666666667,242.66666666666663,147.31034482758622,tomo_10c564
54.18666666666667,431.3826903023983,77.24137931034483,tomo_122a02
40.53333333333333,215.46666666666667,116.96551724137932,tomo_12f896
65.28,423.7241379310345,363.0344827586207,tomo_13484c
23.466666666666665,134.54014598540147,95.44827586206895,tomo_134bb0
61.44,124.39624608967677,251.0344827586207,tomo_138018
59.904,122.45887445887446,432.73640167364016,tomo_13973d
65.28,326.20646506777894,94.89655172413794,tomo_139d9e
63.57333333333333,156.26666666666668,331.58620689655174,tomo_1446aa
60.16,301.8666666666667,244.41379310344828,tomo_16136a
79.36,80.0,204.1379310344828,tomo_161683
78.08,202.13333333333333,414.8965517241379,tomo_16efa8
63.57333333333333,222.4,275.86206896551727,tomo_191bcb
28.586666666666662,318.93333333333334,165.51724137931035,tomo_19a313
74.66666666666667,310.93333333333334,258.2068965517241,tomo_19a4fd
29.01333333333333,309.3333333333333,321.6551724137931,tomo_1ab322
10.24,163.2,341.51724137931035,tomo_1af88d
43.946666666666665,356.26666666666665,155.0344827586207,tomo_1c38fd
61.013333333333335,368.0,105.93103448275862,tomo_1cc887
52.48,339.55370177267986,96.55172413793105,tomo_1efc28
47.78666666666667,425.5099061522419,145.6551724137931,tomo_1f0e78
78.93333333333334,170.13333333333333,308.9655172413793,tomo_20a9ed
112.21333333333334,311.46666666666664,328.2758620689655,tomo_210371
70.82666666666667,172.8,310.62068965517244,tomo_221a47
26.026666666666667,257.6,274.2068965517241,tomo_225d8f
56.32,365.8666666666667,196.41379310344828,tomo_23a8e8
64.85333333333334,132.40458811261732,293.51724137931035,tomo_23ce49
61.44,374.4,387.86206896551727,tomo_24795a
61.86666666666667,330.6666666666667,266.48275862068965,tomo_2483bb
73.38666666666667,424.82758620689657,283.58620689655174,tomo_256717
62.72,422.4,363.0344827586207,tomo_25780f
58.45333333333333,208.53333333333333,337.1034482758621,tomo_285d15
78.93333333333334,262.4,350.3448275862069,tomo_2a6091
13.653333333333334,281.6,191.44827586206893,tomo_2a6ca2
57.6,179.73333333333332,374.6206896551725,tomo_2acf68
41.38666666666666,378.1333333333333,337.1034482758621,tomo_2bb588
46.08,186.13333333333333,290.7586206896552,tomo_2c607f
36.266666666666666,93.9645464025026,217.93103448275863,tomo_2c8ea2
88.32,137.6,340.41379310344826,tomo_2c9da1
53.333333333333336,220.8,286.3448275862069,tomo_2dcd5c
31.14666666666667,45.91449426485923,184.27586206896552,tomo_2e1f4c
61.013333333333335,244.26666666666668,383.44827586206895,tomo_2f3261
27.73333333333333,364.8,226.20689655172413,tomo_305c97
60.586666666666666,216.27586206896552,317.2413793103448,tomo_30b580
74.66666666666667,376.9259645464025,125.79310344827586,tomo_30d4e5
41.38666666666666,218.13333333333333,418.2068965517241,tomo_317656
71.68,72.6089676746611,262.0689655172414,tomo_3183d2
49.92,134.06896551724137,202.66666666666663,tomo_319f79
66.56,280.53333333333336,353.6551724137931,tomo_32aaa7
45.22666666666667,294.93333333333334,178.20689655172413,tomo_331130
40.53333333333333,192.53333333333333,147.86206896551724,tomo_369cce
55.89333333333333,202.13333333333333,164.41379310344828,tomo_37076e
76.37333333333333,389.7393117831074,224.0,tomo_372a5c
87.04,307.7333333333333,125.79310344827586,tomo_375513
70.82666666666667,406.9333333333333,290.2068965517241,tomo_378f43
107.09333333333332,366.4,110.34482758620688,tomo_38c2a6
53.76,280.82758620689657,201.93103448275863,tomo_399bd9
69.12,96.53333333333332,338.2068965517241,tomo_3b83c7
42.24,172.98018769551615,86.06896551724138,tomo_3c6038
79.36,283.2,340.41379310344826,tomo_3e7783
64.0,219.2,229.51724137931035,tomo_3eb9c8
70.82666666666667,326.4,398.3448275862069,tomo_401341
31.14666666666667,55.172413793103445,124.13793103448276,tomo_4077d8
63.57333333333333,452.41379310344826,267.58620689655174,tomo_4102f1
37.973333333333336,56.82758620689656,150.06896551724137,tomo_412d88
92.16,238.4,306.7586206896552,tomo_417e5f
65.70666666666666,236.8,251.5862068965517,tomo_423d52
47.78666666666667,433.6551724137931,353.6551724137931,tomo_444829
48.64,223.3073593073593,456.836820083682,tomo_4555b6
15.36,352.0,295.17241379310343,tomo_455dcd
72.53333333333333,92.6896551724138,185.3793103448276,tomo_46250a
71.68,94.4,241.6551724137931,tomo_47c399
72.53333333333333,202.66666666666663,75.03448275862068,tomo_493bea
70.82666666666667,369.6551724137931,227.86206896551724,tomo_49f4ee
47.36,269.3333333333333,249.3793103448276,tomo_4b124b
66.56,261.8666666666667,407.1724137931034,tomo_4b59a2
89.17333333333333,402.0187695516163,204.1379310344828,tomo_4e38b8
49.92,249.32638164754957,86.06896551724138,tomo_4e478f
73.81333333333333,386.1333333333333,395.5862068965517,tomo_4ed9de
66.98666666666666,357.7059436913452,165.51724137931035,tomo_4ee35e
52.906666666666666,285.6308654848801,83.3103448275862,tomo_4f379f
81.49333333333334,130.20689655172413,210.20689655172413,tomo_510f4e
54.61333333333334,80.0,275.3103448275862,tomo_513010
79.78666666666666,394.5443169968717,99.86206896551724,tomo_516cdd
28.16,179.31034482758622,216.27586206896552,tomo_517f70
46.08,300.8,376.82758620689657,tomo_518a1f
47.78666666666667,161.06666666666666,114.20689655172414,tomo_51a47f
20.05333333333333,275.7333333333333,139.0344827586207,tomo_532d49
64.85333333333334,268.26666666666665,338.2068965517241,tomo_539259
81.06666666666666,355.2,299.0344827586207,tomo_53e048
52.48,112.11678832116787,239.44827586206893,tomo_556257
91.73333333333332,283.2,212.9655172413793,tomo_568537
25.6,164.9655172413793,274.7586206896552,tomo_56b9a3
74.24,498.7586206896552,308.9655172413793,tomo_57592d
23.552,374.6206896551725,309.3333333333333,tomo_5764d6
71.68,198.06896551724137,221.79310344827587,tomo_57c814
59.306666666666665,81.06666666666666,348.13793103448273,tomo_59b470
67.84,134.54014598540147,205.79310344827587,tomo_5b087f
47.78666666666667,326.93333333333334,128.55172413793105,tomo_5b34b2
51.626666666666665,186.13333333333333,221.79310344827587,tomo_5d798e
57.6,438.9333333333333,425.9310344827586,tomo_5dd63d
113.92,306.1333333333333,156.68965517241378,tomo_5e2a91
50.77333333333333,349.8666666666667,205.24137931034485,tomo_5f235a
50.34666666666666,65.6,202.48275862068965,tomo_603e40
32.0,375.7241379310345,251.5862068965517,tomo_60d478
29.44,240.0,271.4482758620689,tomo_60ddbd
63.57333333333333,466.6193952033368,336.0,tomo_616f0b
37.54666666666667,192.0,311.7241379310345,tomo_622ca9
38.4,349.8666666666667,435.3103448275862,tomo_62dbea
84.90666666666667,314.6666666666667,116.96551724137932,tomo_6303f0
1.28,300.26666666666665,371.3103448275862,tomo_640a74
71.68,206.4,328.82758620689657,tomo_643b20
64.85333333333334,242.66666666666663,185.93103448275863,tomo_651ecd
51.712,439.965367965368,89.43933054393305,tomo_656915
32.0,241.6551724137931,353.1034482758621,tomo_66285d
43.52,154.66666666666666,320.55172413793105,tomo_672101
56.74666666666667,172.26666666666668,414.3448275862069,tomo_6733fa
79.78666666666666,301.3333333333333,422.0689655172414,tomo_675583
52.906666666666666,332.07924921793534,336.55172413793105,tomo_67565e
107.52,314.1333333333333,270.8965517241379,tomo_676744
37.973333333333336,425.3793103448276,292.41379310344826,tomo_68e123
34.13333333333333,299.7333333333333,458.4827586206897,tomo_6acb9e
31.57333333333333,306.2068965517241,336.55172413793105,tomo_6bc974
70.4,164.26666666666668,154.48275862068965,tomo_6c203d
74.66666666666667,330.6666666666667,263.7241379310345,tomo_6c5a26
61.44,350.4,150.6206896551724,tomo_6cb0f0
21.33333333333333,425.06666666666666,199.72413793103448,tomo_6d22d1
44.8,420.26666666666665,296.2758620689655,tomo_6df2d6
50.77333333333333,424.9760166840459,365.7931034482759,tomo_6e237a
70.4,179.38686131386862,111.44827586206895,tomo_6f0ee4
92.16,324.26666666666665,180.9655172413793,tomo_6f2c1f
52.48,226.13333333333333,161.6551724137931,tomo_6f83d4
70.82666666666667,303.46666666666664,399.44827586206895,tomo_7036ee
63.57333333333333,233.93103448275863,229.51724137931035,tomo_71ece1
65.70666666666666,316.06256517205424,482.7586206896552,tomo_72763e
60.586666666666666,361.3793103448276,312.82758620689657,tomo_73173f
85.33333333333333,207.46666666666667,241.1034482758621,tomo_738500
57.17333333333333,266.6666666666667,391.7241379310345,tomo_7550f4
40.53333333333333,60.8,312.2758620689655,tomo_769126
77.22666666666667,265.06666666666666,350.3448275862069,tomo_76a42b
87.89333333333333,424.4421272158498,126.89655172413794,tomo_79756f
83.62666666666667,375.4666666666666,372.9655172413793,tomo_79a385
93.01333333333334,169.93103448275863,278.62068965517244,tomo_79d622
53.333333333333336,214.4,258.7586206896552,tomo_7a9b64
77.65333333333334,347.2,345.3793103448276,tomo_7b1ee3
97.28,176.53333333333333,193.1034482758621,tomo_7f0184
0.0,296.53333333333336,198.06896551724137,tomo_7fbc49
46.93333333333333,399.4666666666666,235.5862068965517,tomo_806a8f
43.52,430.4,128.55172413793105,tomo_81445c
68.26666666666667,189.86666666666667,444.13793103448273,tomo_823bc7
45.653333333333336,195.2,316.6896551724138,tomo_82d780
59.306666666666665,434.0521376433785,379.5862068965517,tomo_84997e
39.68,135.46666666666667,302.8965517241379,tomo_8554af
64.85333333333334,197.00521376433784,22.620689655172413,tomo_85fa87
103.68,198.9333333333333,432.5517241379311,tomo_868255
80.64,281.06666666666666,216.8275862068965,tomo_881d84
104.10666666666668,102.93333333333334,213.51724137931035,tomo_891730
58.88,226.20689655172413,193.6551724137931,tomo_89d156
60.16,117.33333333333331,87.72413793103448,tomo_8b6795
50.77333333333333,243.86206896551724,157.24137931034485,tomo_8c13d9
55.89333333333333,316.26666666666665,264.82758620689657,tomo_8e4f7d
47.36,225.06666666666663,154.48275862068965,tomo_8e58f1
72.10666666666667,157.49739311783108,331.0344827586207,tomo_8e8368
66.98666666666666,211.2,390.0689655172414,tomo_8e90f9
67.84,203.7333333333333,54.62068965517241,tomo_8f063a
51.2,240.0,252.1379310344828,tomo_8f4d60
66.98666666666666,176.0,121.3793103448276,tomo_8f5995
89.6,260.8,297.9310344827586,tomo_918e2b
53.76,246.4,352.0,tomo_91c84c
